RegionID,RegionName,State,SizeRank,rent_yoy_gr_2016_2018,rent_3yravg_yoy_gr_2014_2018,value_yoy_gr_2016_2018,value_3yravg_yoy_gr_2014_2018,price_to_rent_avg_201709_201808,price_to_rent_3yravg_2015_2018,pct_reduced_yoy_gr_2016_2018,pct_reduced_3yravg_yoy_gr_2014_2018,sale_price_yoy_gr_2016_2018,sale_price_3yravg_yoy_gr_2014_2018,ptrg_1yr_201709_201808,ptrg_3yr_2014_2018
72769,33706,FL,4202,-0.011437908496732025,0.051078836804848544,0.07812178352340565,0.08792502674913817,14.200833333333335,13.615555555555554,0.10202146115204269,0.08367016046148958,0.0666882416396979,0.0621333684008975,-12.415585714285717,2.7801794679837646
79785,49509,MI,4203,0.04657117154522172,0.058166062799920516,0.12058104202178903,0.1277029366672281,8.705,8.085555555555555,-0.10016068476231944,-0.0928595251602376,0.07344357976653705,0.1447970089644536,1.869182095096585,1.4965771415444498
60902,8005,NJ,4204,0.0011449835408616,0.01073478389071665,0.06526444909445125,0.022200365077319664,11.795,11.352222222222222,0.5003086924345559,0.1486252453347914,-0.02780295217558881,0.028688408323165732,103.01458125,10.987645508355522
96971,92653,CA,4205,0.006668726504969406,0.03689492136860006,0.03189693775619166,0.04025878474973496,19.5725,19.139444444444447,0.10044024838054151,0.00220544259027107,0.07022939739116704,0.07499136967468337,29.349681660231457,5.304930671747536
67167,22153,VA,4206,0.0006606328863050201,0.0068995231109590695,0.04309851570125547,0.028122071818707812,17.164166666666667,16.674722222222222,-0.13934842744267226,-0.07314504132343513,0.03135913462399489,0.020801689795441367,259.813990833357,24.8773232448536
84287,60018,IL,4208,0.015034767900770445,0.019286313968594943,0.04071255866875275,0.04725906548253562,11.848333333333334,11.525,0.12224134935688079,0.019728882066881018,-0.03623767652544627,0.046588679666751454,7.880622708333379,6.143389220266083
84652,60655,IL,4209,0.019306169040647223,0.0325966791466465,0.041019079516802816,0.04066375874679134,11.508333333333333,11.221944444444444,0.038156295084161816,0.10249161602773921,0.10517234768605503,0.05205445246920085,5.960961653813182,3.5305232418184214
62265,11793,NY,4210,0.026942100669188354,0.052920504340138896,0.05236996604955644,0.04769898189935035,13.866666666666669,13.505,0.0920199789699274,-0.043308530091940724,0.050461837627613054,0.04829008713793557,5.146839452843753,2.6202824102999234
67248,22408,VA,4211,0.03420195439739414,0.010583544244011167,0.05352290051037309,0.04278066290719835,13.765,13.219722222222222,-0.012802687226060466,0.010900269376262086,0.06914932457101133,0.04606882866463661,4.02462380952381,13.006040020845663
99525,98040,WA,4212,-0.023532397838935487,0.04953470519123382,0.10866046757786285,0.15054979741290067,27.920833333333334,24.76111111111111,-0.10951100968711099,0.028658109399870322,0.14487151116151697,0.1136123717317508,-11.864848420647117,5.636620471554658
